문장,성소수자,인종국적,연령,지역,종교,기타혐오,악플욕설,clean,개인지칭,성별
쟈들임금을 근로자 중간으로 연동시켜야 국민과 이해관계가 같아져 국민으로 살고 일한다 아니면 국민들 발목이나 잡을거여 니자식들까지 그러고 살게된다다 ㅋㅋㅋ주인훈련을 하면서 살어라 시위나 하는게 주인노릇이 아니다 내용을 바꾸고 시대에맞게 혁신해야지,0,0,0,0,0,0,1,0,0,0
난 찬성 고로ㅈㅎ준다 이기야,0,0,0,0,0,0,0,1,0,0
252 워딩수정했노 저 게시판에는 욕설이나 비방하면 삭제될것같아서 저렇게 썼노,0,0,0,0,0,0,0,1,0,0
"프랑스는 무슬림 내쫒지 않는이상 미래는 없다. 안그래도 흑인들이 너무 많았는데 , 거기다 무슬림 남민들까지 판치는중.",0,1,0,0,1,0,0,0,0,0
맞다익이. Korea여성독립운동의 1등위인으로 위인전나와야하노,0,0,0,0,0,0,0,1,0,0
저거 트럭도 잘못아님??,0,0,0,0,0,0,0,1,0,0
이거보면 코로나사태가 신이 없다고 반증해주는것 같다,0,0,0,0,0,0,0,1,0,0
술을 마약으로 분류시켜야됨,0,0,0,0,0,0,0,1,0,0
페르시아만 은 조용한 날이 없노,0,0,0,0,0,0,0,1,0,0
저기 인도네시아사진에 있는 유물 보로부두르냐?,0,0,0,0,0,0,0,1,0,0
외노자 150만은 비극이다...지금 한국에 일자리 부족은 저 외노자들 때문이야..저놈들 다 쫒아내고 생산성 향상으로 가야 한다,0,1,0,0,0,0,0,0,0,0
갖다 붙이기는 ㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
홍누드새끼야 재기하기전에 후전깨 함 하게 대줘라 마 이기야,0,0,0,0,0,0,1,0,0,0
헐 좋아했던 배우인데 충격이다 ㄷㄷ,0,0,0,0,0,0,0,1,0,0
인정하노 이기,0,0,0,0,0,0,0,1,0,0
뜻밖에도 본질을 짚었다 <--------- 극혐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,1,0,0,0
탁구공 몇개까지 가능할까,0,0,0,0,0,0,0,1,0,0
역시 울산 ㅆㅅㅌㅊ산업화 완료네,0,0,0,0,0,0,0,1,0,0
이건 일부교회 일부목사의 일이 아닙니다 . 대다수 개신교도가 그렇고 거의 모든 목사가 저모양 입니다 . 정말 양심있고 사회의 지도자가 될 수 있는 목사는 손톱속의 때만큼도 안됩니다 .,0,0,0,0,1,0,0,0,0,0
막짤 ㅈㄴ 웃기네,0,0,0,0,0,0,0,1,0,0
이게 한국의 현주소다. 동성애는 지지하지만 퀴어축제는 쪽팔린다.,1,0,0,0,0,0,0,0,0,0
사진에서 더치페이를 부르짖는소리가 들리노 ㅋㅋㅋ,0,0,0,0,0,0,1,0,0,0
안꾸며서 그렇지 꾸미면 다들 ㅍㅌㅊ는 될 외모인데,0,0,0,0,0,0,0,1,0,0
끄어어어어어억,0,0,0,0,0,0,0,1,0,0
서울경기인천강원도경상도는 저런거 향우회못본거같은데왜 홍어새끼들은 저런거에 환장하냐?,0,0,0,1,0,0,0,0,0,0
진짜 시계는 뭔가 이해가 안됨..겉으로 봐서는 짭과 찐을 구별못한다?그럼 대체 왜 찐을 사야되지?시계는 어차피 사치품이고 과시 혹은 보여주기 위한 용도인데..500만원짜리 찐보다 50만원짜리 짭을 사서 얻는 이득이압도적으로 크지 않음?,0,0,0,0,0,0,0,1,0,0
얼른 보고싶네요!! 화이팅입니다,0,0,0,0,0,0,0,1,0,0
약오리 이새끼 씹 병신이네.,0,0,0,0,0,0,1,0,0,0
그만 좀 살려 ㅅㅂ놈아,0,0,0,0,0,0,1,0,0,0
"다문화라는 말 자체가 병신같은 말이지...문화는 서로 부딪히면 섞이면서 변하거나, 다른 하나를 복속하는게 문화의 속성인데다인종은 인정하더라도 다문화는 대체 어떤 놈이 생각해낸 거냐..",0,1,0,0,0,0,0,0,0,0
좆노잼 씹틀딱새끼들땜에 좆망한 일베 시발,0,0,1,0,0,0,0,0,0,0
불교만 해도 국사책만 들춰봐도 신라 고려시대의 사원의 수탈이 나오는 뎁쇼? 걍 종교는 다 병맛 같은 구석이 있습니다.,0,0,0,0,1,0,0,0,0,0
신은 있다....없다고하는건 자체가신이 있다고 인정하는 꼴이지..,0,0,0,0,0,0,0,1,0,0
기초학력이 바닥이다!!! 페미사상이전에 지식 올바른 역사로 가치관을 아이들에게 가르쳐랏,0,0,0,0,0,0,0,0,0,1
한국도 짱깨처럼 문화대혁명 해야된다통위병 결성해서 좆86새끼들 숙청 축출 제거 척살을 위한 혁명 일으키자,0,1,0,0,0,0,0,0,0,0
동생이랑 몇번했냐?,0,0,0,0,0,0,1,0,0,0
마 이민가서 한다는게 편의점이노 ?,0,0,0,0,0,1,0,0,0,0
왜 여기다 지랄임? 방구석 여포임?,0,0,0,0,0,0,1,0,0,0
1번은 칭찬받아 마땅한데 2번은 좀....,0,0,0,0,0,0,0,1,0,0
진보자지 오빠 날 봐줘요 페미니즘,0,0,0,0,0,0,0,0,0,1
애아빠도 찾아서 같이 처벌해라. 이러면서 낙태금지냐!!,0,0,0,0,0,0,1,0,0,0
진짜냐? 조선족이 다녀서 조선대였음? 나는 무슨 선박같은거 건조하는 그런 해양 관련 학교인줄 알았음 ㄷㄷㄷ,0,0,0,0,0,0,0,1,0,0
그래서 유학 후 이민은 유럽쪽 추천이노.,0,0,0,0,0,0,0,1,0,0
"지난 주에 태국 다녀왔는데, 미녀가 참 많더군요. 그리고 길거리 음식이 존맛탱ㅠㅠ 아 누들수프 또 먹고싶다...",0,1,0,0,0,0,0,0,0,0
근데 진짜 아랍계좆린이는 진리노. 저기 자집애들 유통기한 짧아서 12살 넘기기 전에 따먹어야 함ㅋㅋㅋ물론 한남은 몇살이든 폐기상품각. 이슬람 좆린이 수입들어오면 상품폐기각 한남충 따묵으려는 련들 1도 없다는거 알아서 좆들거리노ㅋㅋㅋㅋ,0,1,0,0,0,0,0,0,0,1
"1천년이상지배층이 경상도민들이다고조선~3국통일한 '경북=신라'이래로 대한민국=경상도,경상도=대한민국이다대한민국상류층=경상도=최상류층언어맞다.",0,0,0,1,0,0,0,0,0,0
이건 노키즈가 아니고 개념상실부모 출입금지라 봐야 한다,0,0,0,0,0,0,0,1,0,0
기념으로 앱충 자라니를 드리겠습니다. ^느^,0,0,0,0,0,0,0,0,0,1
그니까 씨발 왜 동남아새끼가 여기와서 일하는대 비위를 맞춰줘야 되냐고 ㅡ ㅡ지들이 돈벌려고 온건대.,0,1,0,0,0,0,0,0,0,0
여성부와 페미의 이기적인 결과물 아니겠냐이제 급식들도 세뇌 완료 됐고 갈수록 여자들 갑질은 심해질거고 한남으로 사는건 더 힘들어질거다,0,0,0,0,0,0,0,0,0,1
일반인야동 | [한국토렌트야동]박는거 합본집~ [국내토렌트야동]. 관리자. 0 3153. Hot. 일반인야동 | [한국토렌트야동]마누라와 모텔에서 섹스 [국내토렌트야동].,0,0,0,0,0,0,1,0,0,0
종교가 화의 근원이야,0,0,0,0,1,0,0,0,0,0
헌금 욕심에..........,0,0,0,0,0,0,0,1,0,0
칼로 잘라버려 좆팔 다 썩어 뭉그러진 걸레짝 달고있노,0,0,0,0,0,0,1,0,0,0
실제로 한번 보고싶다 내 앞에서도 저지랄 할수있는지 없는지도 궁금하고 또 사람 같지 않은거를 사람으로 만들어주는거 잘하는데 견적이나 한번 내보자,0,0,0,0,0,0,1,0,0,0
자유발목당 자유빤스당 자유빤스동원당 아베숭상당 토착왜구당 자유빤스망국당 자유빤스일국당,0,1,0,0,0,0,0,0,0,0
동성애자는 물론 동성애에 대해 모르시는 분들도 이 기사를 꼭 읽고 동성애는 잘못된 것임을 알았으면 합니다.,1,0,0,0,0,0,0,0,0,0
도대체 n번방 영상이 어떤 내용이길래,0,0,0,0,0,0,0,1,0,0
여자도 군대를 가거나 사회봉사를 의무적으로 해서..남녀평등 을 이루자~,0,0,0,0,0,0,0,0,0,1
개독교 가는목적이 섹스or인맥 및 비즈니스용 아니고 진짜 믿는 새끼들은 걸러라 대화하다보면 정신병자가 따로없음,0,0,0,0,1,1,0,0,0,0
아 저거 때문에 계속 무력도발 하는거 아님?,0,0,0,0,0,0,0,1,0,0
나라가 왜 이렇게 엉망이된거녀 좌빨들이 다망쳐놓은듯,0,0,0,0,0,1,0,0,0,0
후팔이랰ㅋㅋ,0,0,0,0,0,0,1,0,0,0
똥꼬충새끼들 맨날 제3의성이다 인정해달라 이러면 남탕오지말고 좀꺼져라 제3의성이신분이 왜 남탕을 기어들어오고 지랄,1,0,0,0,0,0,0,0,0,0
퀴어축제 반대반대 있어서는 안될일이에요,1,0,0,0,0,0,0,0,0,0
김기사가 또 사람죽였노,0,0,0,0,0,0,0,0,0,1
그래도 이번엔 화살표적그려놓고 생궁딩이 들이미는짓은 안하나보내...혐오만 부추기는짓이지 모하는짓거리야 ㅅㅂ 이따 광화문가야하는데 나한테 껄떡대면 반 죽을줄알아,0,0,0,0,0,0,1,0,0,0
불체자 조선족들 연행할 때 목에 줄을 감아서 개돼지처럼 데리고 가야지 ㅇㅇ 손묶어서 사람처럼 데리고 다니니 저런 미친소리 나오는거 같아,0,1,0,0,0,0,0,0,0,0
근데 저기 2~30대 여자 없잖아 30대도 상폐긴한데 30대도 없는 씹상폐들 아님?,0,0,0,0,0,0,0,0,0,1
주접도 길게 나부러놨네 ㅋㅋㅋㅋㅋ,0,0,0,0,0,0,1,0,0,0
남성호르몬 폭발하는놈들은 제에발 트젠이고 여장이고 안했으면 좋겠다. 몸은 태능에서 레슬링하게 생긴 놈이 장비수염자국위로 화장하고 있으면 ㄹㅇ 무섭다.,1,0,0,0,0,0,0,0,0,0
참애비노...,0,0,0,0,0,0,0,1,0,0
예수쟁이 개독놈들 제식구감싸기 인가요?  코로나를 격으며 궁금한건 도대체 정상적인 기독교인이 있긴한가요?,0,0,0,0,1,0,0,0,0,0
ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,0,0,0,0,0,0,0,1,0,0
ㅋㅋㅋㅋㅋㅋ 와 10년만에 보노 ㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
시발년들이 전라도 빼면 없다 저런짓 하는 새끼들,0,0,0,1,0,0,0,0,0,0
ㅋㅋㅋㅋㅋ 기술이 답인거슬,0,0,0,0,0,0,0,1,0,0
여자 힘도 좋네 무슨 포켓나이프 한방으로 혈을 찔렀나,0,0,0,0,0,0,0,0,0,1
저래놓고 다시 기어들어와서 검머외노릇할거아녀,0,1,0,0,0,0,0,0,0,0
판타지소설,0,0,0,0,0,0,0,1,0,0
독재가 완성되어 가는 마지막 단추.,0,0,0,0,0,0,0,1,0,0
최유정 닮았는데,0,0,0,0,0,0,0,1,0,0
이자스민같은년 한트럭 걎고와도 할리이저씨랑안바꿔준다 이기,0,1,0,0,0,0,0,0,1,0
해도 별거 없을껄,0,0,0,0,0,0,0,1,0,0
다음 걱정할때가 아니다 일베가 조선족 바퀴벌레들 더 많다 븅신들아 씨발 ㅋㅋ,0,1,0,0,0,0,0,0,0,0
취사병ㅠㅠ,0,0,0,0,0,0,0,1,0,0
상폐 선생년도 고교생 불러서 술마시는 마당에별로 놀랍지도 않다,0,0,1,0,0,0,0,0,0,0
크 정의구현...,0,0,0,0,0,0,0,1,0,0
ㅋㅋㅋㅋㅋ 놀다가세요 할 때 존나 안스럽네 ㅋㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
전원책갑 총선패배하면 이민간다했는데 어찌하고 있나 아는사람??,0,0,0,0,0,0,0,1,0,0
요즘 시대에 누가 저리 무력으로 진압하나 미개하게 무보다 문이랬거늘 ㅉㅉ,0,0,0,0,0,0,1,0,0,0
와...지렸다,0,0,0,0,0,0,0,1,0,0
이분최소난박이,0,0,0,0,0,0,1,0,0,0
헐... 아이한테 너무 심한 폭력아닌가요?,0,0,0,0,0,0,0,1,0,0
엔젤두레르테엔두,0,0,0,0,0,0,0,1,0,0
뭐 닭만 쳐먹으면 다 헬스게이노,0,0,0,0,0,0,0,1,0,0
틀딱충 자적자의 현장 머단하노,0,0,1,0,0,0,0,0,0,1
조선 왕 어쩌구 저쩌구 아님?조선 왕가 시발년들은 능지처사 시켜야 됨...매국노 중의 하나임...,0,0,0,0,0,0,0,0,0,1
죽일 의도는 없었다하더라도 이러다 죽을 수도 있겠다는 알았다고 봐야 한다,0,0,0,0,0,0,0,1,0,0
틀딱들 특징자기들 논리에 안맞으면 상대가 고향이 중국으로 바뀜 ㄹㅇ,0,0,1,0,0,0,0,0,0,0
이슬람이 미개한게 아니고 샌드니거들이 미개해서 그런거임. 한국에서 개독이 더 극성맞은것과 유사함.,0,1,0,0,1,0,0,0,0,0
또또또 개쌍도새끼들 홍어새끼들만 지들싫어하는줄아는 종특나오네 ㅋㅋㅋㅋㅋㅋ그냥 영호남게시판만들어서 거기서 치고박고싸워라 똑같은새끼들아 ㅋㅋㅋㅋㅋ,0,0,0,1,0,0,0,0,0,0
개븅신새끼네저거 후장에뎀프시롤꼽고싶다,0,0,0,0,0,0,1,0,0,0
ㄹㅇ 학생회장이면 당대에는 킹카 지 많이들 휘둘렀을거다,0,0,0,0,0,0,1,0,0,0
"아름다운 죽음이네요,,",0,0,0,0,0,0,0,1,0,0
"IS와 비슷한 원리주의 사상을 가지고있는것들이 여호와 증인이다.폭력성이 없다할뿐이지 기본적 사상은같다예컨데 피를보지말라고해서 수혈,집총거부.우상숭배하지말라해서 부모와 국가에대해 거부다를바 전혀없다.",0,0,0,0,1,0,0,0,0,0
"도덕 못버리는건 자기 연민이노 ㅈㅎㅌㅊ다 이기야 66이렇게 도덕적인,,,착한 나,,",0,0,0,0,0,0,1,0,0,0
극한 결정장애네ㅋㅋ,0,0,0,0,0,0,0,1,0,0
"제 말이 그 말입니다 진짜 제 주변 쇼린이들은 그냥 웃고 넘기더라구요,",0,0,0,0,0,0,0,1,0,0
이거 jtbc나 한경오에 제보하면 댓글로 대구 개까이겠지?,0,0,0,1,0,0,0,0,0,0
좆팔 중요한 얘기이노ㅇㅇ진짜 기획하고 싶노,0,0,0,0,0,0,0,1,0,0
중권아 주둥이만 털지말고 페미 공부 좀 해라.. 대가리가 굳어서 이제 안돼? 니 별로 논리적이지도 않으니까 까불지말고 존나 우매하고 추하거든? 혐오발언 하면 안된다고 하는 자식이 소추 성애자냐 이 586 메갈리스트 틀딱 새기야,0,0,1,0,0,0,0,0,1,1
돈 많은거 아니고서야 불가능,0,0,0,0,0,0,0,1,0,0
주둥이찢어서 북한에던지도싶다 이기,0,0,0,0,0,0,1,0,0,0
종교의 자유에도 문제가 있네요^^ 사이비 종교는 퇴출~~,0,0,0,0,1,0,0,0,0,0
형 그냥 등록취소해,0,0,0,0,0,0,0,1,0,0
세살아이 둔 엄마로써 저 쪼그만 몸 때릴곳이 어딨다고ㅠㅠ 말 안들을때 엉덩이 한대 때려도 하루종일 맘아프고 안쓰러운데ㅠㅠ,0,0,0,0,0,0,0,1,0,0
서양 페미 책 읽으면서도 이해안갔던뿌젤 트페미들은 헬조 현상황 생각도 안하고 그대로 갖고 오기만 함,0,0,0,0,0,0,0,0,0,1
씨발 빼박 인도간 한남충이노. 저런 짓할 놈은 한남충밖에 없다...,0,0,0,0,0,0,0,0,0,1
저런거 보고 감동해서 쪽빠리한테 주면 안되죠!!이지랄 병신들땜에 저런거임 쟤들도 지가 말하면서 부끄러운거 모르겟냐? 근데 좋아하는 병신들이 있으니까 표 받으려 저러지,0,1,0,0,0,0,0,0,0,0
"그냥 호칭이 싫으면 외국처럼 다 이름 불러 시아버지 한테 누구누구씨 장인어른도 누구누구씨,회사에서 사장한테도 누구누구씨,군대도 장군이고 뭐고 이름부르고 대통령도 다 이름불러~",0,0,0,0,0,0,0,1,0,0
하나님을 욕되게 하지마소서,0,0,0,0,0,0,0,1,0,0
아이디 옆에 실명뿐 아니라 국적까지 달아야 할 판이네...,0,0,0,0,0,0,0,1,0,0
익산 사는 틀딱이노 지금 칼들고 버스타러 가는 중이노 조팔 부랄봉제선부터 몸을 두동강내서 금강에 빠뜨릴거노 남경들아 순직하고 싶으면 금강 주변 수색해라 자지부터 뜯어서 죽여줄테니,0,0,0,0,0,0,0,0,0,1
이거 일베 못가면 깨벗고 자지 인증한다,0,0,0,0,0,0,0,1,0,0
무슬림 남성들이 결혼 못하는 노처녀 메갈 돼지들을 노려서 한국에 정착할 수도 있다.,0,1,0,0,0,0,0,0,0,1
퀄리티 조공짤 ㅇㅊ 조공짤에 ㅈㄷㅈㄷ하는 좆놈들 많으니 많이 써라이기야,0,0,0,0,0,0,0,0,0,1
"동성애는 치료를 필요로 하는 질병임을 명확히 하고, 동성애자는 치료를 통해 건강한 삶을 회복하도록 하는 것이 진정한 인권입니다",1,0,0,0,0,0,0,0,0,0
무죄받는데 저렇게 많은증거가 필요하다는게 경악스럽다,0,0,0,0,0,0,0,1,0,0
어느 나라든지 그나라의 관습.예절.사회적이념.풍습.등등 모두가 다르다. 우리나라에서는 아직은 동성간에 성결합은 인정하기 어려운 사회가 아닌가싶다. 대부분 남자끼리 생활하는 군대에서는 안되는게 맞다.,1,0,0,0,0,0,0,0,0,0
그분이..보인다..!!,0,0,0,0,0,0,0,1,0,0
싫어한다는게 혐오발언? 난 생선구이가 싫다. 생선 혐오발언인가?,0,0,0,0,0,0,1,0,0,0
그냥 끼리끼리 만나는거임 불량식품 쳐먹으면 배탈남 안전한음식 먹으면 건강해짐 제대로 교육받고 집안좋은 여자 만나라 이목 집중되거나 불편한건 알아서 서로 조심함,0,0,0,0,0,0,0,1,0,0
분수샷 씨발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,1,0,0,0
나두 총쏘구 싶당,0,0,0,0,0,0,0,1,0,0
주 예수보다 더 귀한 것은 없네 이 세상 명예와 바꿀 수 없네 이전에 즐기던 세상일도 주 사랑하는 맘 뺏지 못해세상 즐거움 다 버리고 세상 자랑 다 버렸네주 예수보다 더 귀한 것은 없네 예수밖에는 없네,0,0,0,0,0,0,0,1,0,0
인상찌푸려지노 기분 재기했다이기,0,0,0,0,0,0,1,0,0,0
관음중 ㅋㅋ,0,0,0,0,0,0,0,1,0,0
송나라때 전세계 경제 1등했는데..그리고 조선도 여진족출신 이성계가 했는데;;,0,0,0,0,0,0,0,1,0,0
운영자엿음 공지에 썻겠지 여기에 썻겟노? 믿는건 대체 뭐노?,0,0,0,0,0,0,1,0,0,0
니네 어머니 이자스민,0,1,0,0,0,0,0,0,1,0
저렇게 분석해서 글 올리는 놈들 거진 알바임 저거 하라고 각종 협회 시민단체에 돈 엄청 뿌리잖아,0,0,0,0,0,0,1,0,0,0
시장경제 개념자체가 성경에서 나온 것.보수와 기독교는 뗄레야 뗄 수가 없다.,0,0,0,0,0,0,0,1,0,0
홍어와좆족 이젠 강용석 빨아되겠네,0,1,0,1,0,0,0,0,1,0
멀티 플레이어올라운드 플레이어,0,0,0,0,0,0,0,1,0,0
다문화라는 말은 대체 언제까지 쓸거지.씨발 나라꼬라지 보소 좀 있다간 따갈어에 짱깨어도 공용어로 쓰겠네개 ㅆㅎㅌㅊ 짱깨 흑ㅇ노예 개슬람들에 인종열화 되는 거도 존나 서러운데 그 개새끼들 미개한 문화까지 인정해야하나,0,1,0,0,0,0,0,0,0,0
수용소 게이.,0,0,0,0,0,0,0,1,0,0
이거 마지막에 리코더불때 존나 빵터졌었음ㅋㅋㅋ존나 노어이 개뜬금포라 군대에서 보는데 생활관 다터짐ㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
비혼력 높이고 싶은련들 가면 되겠노 망혼이 얼마나 한남좆물같은지 증명해주는 산 증인들이노,0,0,0,0,0,0,0,0,0,1
말이 되노?,0,0,0,0,0,0,0,1,0,0
10달러 뭐노,0,0,0,0,0,0,0,1,0,0
엄지 수술해야되는거 아니노ㅋㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
디플로우 예전에 지디앤탑이랑 작업했던사람 아님?,0,0,0,0,0,0,0,1,0,0
차라리 안되고말지라는 생각은 안들까,0,0,0,0,0,0,0,1,0,0
머가리 큰 난장이남들,0,0,0,0,0,0,0,0,0,1
첫짤 여자 연예인이냐?? 존나 똥송하게 생겼네 진짜,0,1,0,0,0,0,0,0,0,0
바꿔말하면 필요한거 다 스폰해준다는 거다 의식주 교통 통신비 등등,0,0,0,0,0,0,0,1,0,0
이런건 신나서 갈겨대네~,0,0,0,0,0,0,0,1,0,0
그건 아마 니 주위가 특이한거다ㅋㅋ,0,0,0,0,0,0,0,1,0,0
블로그 폭로녀 졸라 이쁘노 .,0,0,0,0,0,0,0,1,0,0
설거지는 보지털로 해야 뽀송뽀송하다,0,0,0,0,0,0,0,0,0,1
니 머릿속 망상 가져오지말고 팩트가져오라고,0,0,0,0,0,0,0,1,0,0
니업보 인데 누가 누굴 가르치냐,0,0,0,0,0,0,1,0,0,0
ㅇㄱㄱㅆㄹㅇ이노..후팔 사이 안좋은 자댕이 새끼 하나 있었는데 그 회사내에서도 왕따였노 일때문에 어쩔 수 없이 말 걸어줬더니 지한테 관심있는줄 알더노... 진짜 한남들 거울 좀 보고 한강이나 가라 좆팔,0,0,0,0,0,0,0,0,0,1
"그럼, 계속 재혼하면 신혼이 계속 유지 되겠네...",0,0,0,0,0,0,0,1,0,0
실장 스페셜 주세요,0,0,0,0,0,0,0,1,0,0
예멘난민들은 정당한 권리를 주장하는거여서 민주화 준다,0,0,0,0,0,0,0,1,0,0
대한민국처럼 공권력 개씨발병신쓰레기인곳에 개슬람들이 개지랄하면 ㄹㅇ 헬게이트 오픈잼개슬람들 구속이라도 하는날에는 뭐 인권변호사들 다 튀어나오고 그 지랄 할게 눈에 선하다ㅋㅋ,0,1,0,0,1,0,0,0,0,0
대께문이라 하는 사람들 개신교 사람들인것 같은 생각드네요,0,0,0,0,1,0,0,0,0,0
"단순히 소수 취향의 문제만이 아니고, 하는 행동이 상식에서 벗어난 피해 행동이 많은데, 정상집회라고 이렇게 포장하기에는 무리가 있지 않나? 본인들도 좀 자중하지 참...",1,0,0,0,0,0,0,0,0,0
쌍도 어린이들이 라도 어린이들보다 든든하노,0,0,0,1,0,0,0,0,0,0
저렇게 많으니 일베가 점령당하지 ㅇㅅㅇ,0,0,0,0,0,0,1,0,0,0
동양여성에게만 시선강간하는 거 ㄹㅇ 그리고 서양에서 ㅆㅎㅌㅊ자지라는 주제파악 끝나고나면 한국께 최고라고 근자감으로 으스댐,0,0,0,0,0,0,0,0,0,1
ㅋㅋ 결국 이 나라는 대깨문과 페미에 무너지는구나 ㅋㅋㅋㅋ,0,0,0,0,0,1,0,0,0,1
벌써 했지 병신아 말 놓은거보면,0,0,0,0,0,0,1,0,0,0
나도 이거 뉴스로 본 적 있음 근데 기사에는 그렇게 늦은 밤이 아니라 8시인가 9시였던걸로 나온걸로 기억하는데,0,0,0,0,0,0,0,1,0,0
편의점에서 스타벅스 커피 2600원인가 한다,0,0,0,0,0,0,0,1,0,0
난 언제 저런거 먹어보나..,0,0,0,0,0,0,0,1,0,0
근데 일베에 언제 이민자가 한국까는글 쓴적 있긴 하냐 조온나 극소수 댓글 빼고는?,0,0,0,0,0,0,0,1,0,0
